Цех,Артикул продукции,Продукция,Дата,Артикул материала,Материал
555,330012233462,1282,2023-06-28,1230080,20.0
555,330012233445,246,2023-06-28,1230080,20.0
544,330012233446,354,2023-06-28,12300137,117.6
555,330012233441,485,2023-06-28,1230080,20.0
544,330012233457,435,2023-06-28,12300137,117.6
555,330012233430,609,2023-06-28,1230080,20.0
544,330012233415,1069,2023-06-28,12300137,117.6
555,330012233449,1563,2023-06-28,1230080,20.0
544,330012233423,589,2023-06-28,12300137,117.6
544,330012233420,882,2023-06-28,12300137,117.6
544,330012233461,206,2023-06-28,12300137,117.6
555,330012233475,518,2023-06-28,1230080,20.0
544,330012233414,351,2023-06-28,12300137,117.6
544,330012233442,222,2023-06-28,12300137,117.6
555,330012233488,142,2023-06-28,1230080,20.0
555,330012233451,1368,2023-06-28,1230080,20.0
555,330012233453,673,2023-06-30,12300270,62.0
555,330012233758,2262,2023-06-30,12300270,62.0
555,330012234057,252,2023-06-30,12300270,62.0
555,330012233968,1054,2023-06-30,12300270,62.0
555,330012233551,2734,2023-06-30,12300270,62.0
555,330012233911,354,2023-06-30,12300270,62.0
555,330012233530,942,2023-06-30,12300270,62.0
533,330012233706,530,2023-07-02,12300284,45.0
533,330012233620,2228,2023-07-02,12300284,45.0
533,330012233433,999,2023-07-02,12300284,45.0
533,330012233935,540,2023-07-02,12300284,45.0
533,330012233603,1974,2023-07-02,12300284,45.0
555,330012233984,1201,2023-07-02,12300171,14.0
555,330012233728,71,2023-07-02,12300171,14.0
533,330012233657,799,2023-07-02,12300284,45.0
555,330012233617,1689,2023-07-02,12300171,14.0
533,330012233874,1598,2023-07-02,12300284,45.0
555,330012233685,553,2023-07-02,12300171,14.0
555,330012233413,739,2023-07-02,12300171,14.0
555,330012233974,2247,2023-07-02,12300171,14.0
555,330012233564,76,2023-07-02,12300171,14.0
533,330012233640,300,2023-07-02,12300284,45.0
533,330012233721,741,2023-07-02,12300284,45.0
555,330012233823,834,2023-07-02,12300171,14.0
533,330012233912,880,2023-07-02,12300284,45.0
533,330012233469,247,2023-07-03,1230030,27.0
533,330012233728,337,2023-07-03,1230030,27.0
533,330012233575,984,2023-07-03,1230030,27.0
533,330012233916,280,2023-07-03,1230030,27.0
533,330012233890,1538,2023-07-03,1230030,27.0
533,330012233563,403,2023-07-03,1230030,27.0
533,330012233950,779,2023-07-03,1230030,27.0
544,330012233682,151,2023-07-04,12300188,120.0
544,330012233666,1303,2023-07-04,12300188,120.0
544,330012233454,1154,2023-07-04,12300188,120.0
544,330012233420,118,2023-07-04,12300188,120.0
544,330012233579,241,2023-07-04,12300188,120.0
544,330012233860,161,2023-07-04,12300188,120.0
544,330012233572,617,2023-07-04,12300188,120.0
544,330012233762,657,2023-07-04,12300188,120.0
544,330012233874,600,2023-07-04,12300188,120.0
522,330012233779,2222,2023-07-05,12300273,22.8
522,330012233803,136,2023-07-05,12300273,22.8
522,330012233732,255,2023-07-05,12300273,22.8
522,330012233743,97,2023-07-05,12300273,22.8
522,330012233499,443,2023-07-05,12300273,22.8
522,330012233735,87,2023-07-05,12300273,22.8
522,330012233746,584,2023-07-05,12300273,22.8
511,330012233630,248,2023-07-06,1230091,174.0
511,330012233654,268,2023-07-06,1230091,174.0
511,330012233502,1715,2023-07-06,1230091,174.0
511,330012233746,449,2023-07-06,1230091,174.0
511,330012233643,526,2023-07-06,1230091,174.0
511,330012233638,340,2023-07-06,1230091,174.0
511,330012233824,514,2023-07-06,1230091,174.0
511,330012233546,83,2023-07-06,1230091,174.0
511,330012233653,1656,2023-07-06,1230091,174.0
511,330012233490,1815,2023-07-06,1230091,174.0
511,330012233791,1771,2023-07-06,1230091,174.0
522,330012233537,1449,2023-07-07,12300206,40.0
555,330012233459,1528,2023-07-07,12300292,107.5
555,330012233459,1528,2023-07-07,1230010,60.0
522,330012233607,242,2023-07-07,12300206,40.0
522,330012233495,186,2023-07-07,12300206,40.0
555,330012233617,616,2023-07-07,12300292,107.5
555,330012233617,616,2023-07-07,1230010,60.0
522,330012233534,274,2023-07-07,12300206,40.0
555,330012233707,1215,2023-07-07,12300292,107.5
555,330012233577,1803,2023-07-07,12300292,107.5
555,330012233707,1215,2023-07-07,1230010,60.0
555,330012233666,221,2023-07-07,12300292,107.5
555,330012233577,1803,2023-07-07,1230010,60.0
522,330012233594,629,2023-07-07,12300206,40.0
522,330012233620,83,2023-07-07,12300206,40.0
555,330012233630,1180,2023-07-07,1230010,60.0
522,330012233443,1819,2023-07-07,12300206,40.0
522,330012233529,2746,2023-07-07,12300206,40.0
555,330012233558,1380,2023-07-07,1230010,60.0
555,330012233558,1380,2023-07-07,12300292,107.5
555,330012233666,221,2023-07-07,1230010,60.0
555,330012233630,1180,2023-07-07,12300292,107.5
511,330012233491,154,2023-07-08,12300129,385.0
522,330012233659,370,2023-07-08,12300198,116.66666666666669
555,330012233520,353,2023-07-08,12300150,15.0
555,330012233458,318,2023-07-08,12300150,15.0
511,330012233491,154,2023-07-08,12300196,40.5
555,330012233648,1589,2023-07-08,12300150,15.0
555,330012233604,518,2023-07-08,12300150,15.0
511,330012233683,321,2023-07-08,12300196,40.5
511,330012233683,321,2023-07-08,12300129,385.0
555,330012233629,1095,2023-07-08,12300150,15.0
522,330012233492,540,2023-07-08,12300198,116.66666666666669
522,330012233616,1414,2023-07-08,12300198,116.66666666666669
522,330012233467,394,2023-07-08,12300198,116.66666666666669
555,330012233643,2641,2023-07-08,12300150,15.0
522,330012233717,778,2023-07-08,12300198,116.66666666666669
555,330012233718,266,2023-07-08,12300150,15.0
511,330012233581,534,2023-07-08,12300196,40.5
511,330012233581,534,2023-07-08,12300129,385.0
555,330012233550,968,2023-07-08,12300150,15.0
511,330012233681,1949,2023-07-08,12300196,40.5
511,330012233703,514,2023-07-08,12300196,40.5
511,330012233703,514,2023-07-08,12300129,385.0
555,330012233432,216,2023-07-08,12300150,15.0
555,330012233671,1477,2023-07-08,12300150,15.0
511,330012233681,1949,2023-07-08,12300129,385.0
511,330012233633,803,2023-07-08,12300129,385.0
555,330012233462,1823,2023-07-08,12300150,15.0
522,330012233714,1123,2023-07-08,12300198,116.66666666666669
511,330012233668,2286,2023-07-08,12300196,40.5
522,330012233573,238,2023-07-08,12300198,116.66666666666669
511,330012233668,2286,2023-07-08,12300129,385.0
555,330012233709,291,2023-07-08,12300150,15.0
511,330012233633,803,2023-07-08,12300196,40.5
555,330012233614,899,2023-07-09,1230020,396.0
555,330012233614,899,2023-07-09,12300296,64.5
555,330012233472,1229,2023-07-09,1230020,396.0
555,330012233468,1983,2023-07-09,12300296,64.5
555,330012233468,1983,2023-07-09,1230020,396.0
555,330012233670,2028,2023-07-09,1230020,396.0
555,330012233670,2028,2023-07-09,12300296,64.5
555,330012233472,1229,2023-07-09,12300296,64.5
555,330012233464,1625,2023-07-10,12300120,180.0
555,330012233463,482,2023-07-10,12300120,180.0
555,330012233606,34,2023-07-10,12300120,180.0
555,330012233453,189,2023-07-10,12300120,180.0
555,330012233555,153,2023-07-10,12300120,180.0
555,330012233429,258,2023-07-10,12300120,180.0
555,330012233462,673,2023-07-10,12300120,180.0
533,330012233424,332,2023-07-11,1230067,24.8
544,330012233428,2097,2023-07-11,1230061,45.0
544,330012233416,232,2023-07-11,1230061,45.0
533,330012233442,875,2023-07-11,1230067,24.8
544,330012233493,382,2023-07-11,1230061,45.0
544,330012233552,158,2023-07-11,1230061,45.0
533,330012233506,1538,2023-07-11,1230067,24.8
533,330012233464,832,2023-07-11,1230067,24.8
533,330012233446,527,2023-07-11,1230067,24.8
544,330012233544,2459,2023-07-11,1230061,45.0
533,330012233522,179,2023-07-11,1230067,24.8
544,330012233423,1608,2023-07-11,1230061,45.0
544,330012233452,743,2023-07-11,1230061,45.0
533,330012233466,2058,2023-07-11,1230067,24.8
544,330012233536,542,2023-07-11,1230061,45.0
544,330012233453,1951,2023-07-11,1230061,45.0
544,330012233459,1878,2023-07-12,12300141,110.66666666666669
544,330012233457,2494,2023-07-12,12300141,110.66666666666669
544,330012233452,1089,2023-07-12,12300141,110.66666666666669
544,330012233534,1558,2023-07-12,12300141,110.66666666666669
544,330012233422,440,2023-07-12,12300141,110.66666666666669
544,330012233453,336,2023-07-12,12300141,110.66666666666669
544,330012233537,451,2023-07-12,12300141,110.66666666666669
544,330012233481,1640,2023-07-12,12300141,110.66666666666669
544,330012233448,411,2023-07-12,12300141,110.66666666666669
555,330012233422,211,2023-07-13,1230082,392.0
533,330012233456,281,2023-07-13,12300258,57.0
555,330012233449,1243,2023-07-13,1230057,108.75
555,330012233449,1243,2023-07-13,1230082,392.0
522,330012233490,784,2023-07-13,12300171,77.0
533,330012233451,317,2023-07-13,12300258,57.0
555,330012233422,211,2023-07-13,1230057,108.75
555,330012233443,400,2023-07-13,1230057,108.75
555,330012233443,400,2023-07-13,1230082,392.0
522,330012233476,591,2023-07-13,12300171,77.0
522,330012233416,322,2023-07-13,12300171,77.0
533,330012233468,984,2023-07-13,12300258,57.0
533,330012233453,764,2023-07-13,12300258,57.0
533,330012233497,213,2023-07-13,12300258,57.0
555,330012233487,285,2023-07-13,1230082,392.0
555,330012233481,1083,2023-07-13,1230057,108.75
555,330012233481,1083,2023-07-13,1230082,392.0
533,330012233505,723,2023-07-13,12300258,57.0
533,330012233510,408,2023-07-13,12300258,57.0
555,330012233423,172,2023-07-13,1230057,108.75
555,330012233423,172,2023-07-13,1230082,392.0
533,330012233513,251,2023-07-13,12300258,57.0
533,330012233481,151,2023-07-13,12300258,57.0
555,330012233487,285,2023-07-13,1230057,108.75
555,330012233496,1671,2023-07-13,1230057,108.75
555,330012233496,1671,2023-07-13,1230082,392.0
533,330012233435,361,2023-07-13,12300258,57.0
522,330012233437,704,2023-07-13,12300171,77.0
522,330012233442,635,2023-07-13,12300171,77.0
533,330012233497,2205,2023-07-13,12300258,57.0
522,330012233501,1211,2023-07-13,12300171,77.0
544,330012233916,492,2023-07-15,1230031,7.0
544,330012233414,1512,2023-07-15,1230031,7.0
544,330012233414,879,2023-07-15,1230031,7.0
544,330012233416,544,2023-07-15,1230031,7.0
544,330012233414,1081,2023-07-15,1230031,7.0
544,330012233413,1449,2023-07-15,1230031,7.0
544,330012233430,1111,2023-07-15,1230031,7.0
544,330012233426,901,2023-07-15,1230031,7.0
544,330012233422,659,2023-07-15,1230031,7.0
544,330012233413,498,2023-07-15,1230031,7.0
544,330012233415,296,2023-07-15,1230031,7.0
533,330012233417,98,2023-07-15,1230042,48.0
544,330012233424,406,2023-07-15,1230031,7.0
533,330012233417,98,2023-07-15,1230055,45.0
522,330012233930,263,2023-07-16,12300173,48.0
522,330012233805,1311,2023-07-16,12300173,48.0
522,330012233763,449,2023-07-16,12300173,48.0
522,330012234044,333,2023-07-16,12300173,48.0
522,330012234044,714,2023-07-16,12300173,48.0
522,330012233612,233,2023-07-16,12300173,48.0
522,330012233895,1214,2023-07-16,12300173,48.0
522,330012233760,649,2023-07-16,12300173,48.0
522,330012233437,716,2023-07-16,12300173,48.0
533,330012233926,123,2023-07-17,12300250,15.0
533,330012233958,729,2023-07-17,12300250,15.0
533,330012233958,729,2023-07-17,1230022,101.33333333333331
533,330012233974,817,2023-07-17,12300250,15.0
533,330012233974,817,2023-07-17,1230022,101.33333333333331
533,330012233769,269,2023-07-17,12300250,15.0
533,330012233926,123,2023-07-17,1230022,101.33333333333331
533,330012233540,592,2023-07-17,12300250,15.0
533,330012233540,592,2023-07-17,1230022,101.33333333333331
533,330012233894,525,2023-07-17,12300250,15.0
533,330012233894,525,2023-07-17,1230022,101.33333333333331
533,330012233833,1018,2023-07-17,12300250,15.0
533,330012233769,269,2023-07-17,1230022,101.33333333333331
533,330012233833,1018,2023-07-17,1230022,101.33333333333331
544,330012233862,2429,2023-07-18,1230047,198.0
555,330012233966,258,2023-07-18,12300291,43.5
544,330012233493,531,2023-07-18,1230047,198.0
555,330012233871,1118,2023-07-18,12300291,43.5
544,330012233463,321,2023-07-18,1230047,198.0
555,330012233796,1544,2023-07-18,12300291,43.5
544,330012233691,1754,2023-07-18,1230047,198.0
544,330012233899,1984,2023-07-18,1230047,198.0
555,330012233685,731,2023-07-18,12300291,43.5
544,330012233674,492,2023-07-18,1230047,198.0
544,330012233480,1122,2023-07-18,1230047,198.0
544,330012233879,1318,2023-07-18,1230047,198.0
544,330012233720,200,2023-07-18,1230047,198.0
555,330012233591,310,2023-07-18,12300291,43.5
544,330012233627,2081,2023-07-18,1230047,198.0
544,330012233833,693,2023-07-18,1230047,198.0
555,330012233451,433,2023-07-18,12300291,43.5
555,330012233879,610,2023-07-18,12300291,43.5
555,330012233477,2429,2023-07-18,12300291,43.5
555,330012233946,1042,2023-07-18,12300291,43.5
555,330012233897,1527,2023-07-18,12300291,43.5
555,330012233496,2169,2023-07-18,12300291,43.5
555,330012233514,156,2023-07-18,12300291,43.5
544,330012233515,1784,2023-07-18,1230047,198.0
555,330012233649,2462,2023-07-18,12300291,43.5
544,330012233433,913,2023-07-18,1230047,198.0
555,330012233484,564,2023-07-18,12300291,43.5
544,330012233596,1142,2023-07-18,1230047,198.0
544,330012233736,764,2023-07-18,1230047,198.0
533,330012233630,1383,2023-07-19,123006,178.0
533,330012233821,1587,2023-07-19,123006,178.0
533,330012233684,553,2023-07-19,123006,178.0
533,330012233452,399,2023-07-19,123006,178.0
533,330012233771,464,2023-07-19,123006,178.0
533,330012233918,770,2023-07-19,123006,178.0
533,330012233577,603,2023-07-19,123006,178.0
533,330012233463,410,2023-07-19,123006,178.0
544,330012233605,1852,2023-07-20,12300272,368.0
544,330012233531,2186,2023-07-20,12300272,368.0
544,330012233414,794,2023-07-20,12300272,368.0
544,330012233775,191,2023-07-20,12300272,368.0
544,330012233720,471,2023-07-20,12300272,368.0
544,330012233637,915,2023-07-20,12300272,368.0
544,330012233803,258,2023-07-20,12300272,368.0
544,330012233754,2312,2023-07-20,12300272,368.0
544,330012233742,916,2023-07-21,12300194,34.4
544,330012233754,2417,2023-07-21,12300194,34.4
544,330012233777,499,2023-07-21,12300194,34.4
544,330012233524,1633,2023-07-21,12300194,34.4
544,330012233756,1426,2023-07-21,12300194,34.4
544,330012233492,625,2023-07-21,12300194,34.4
544,330012233693,2070,2023-07-21,12300194,34.4
544,330012233590,1577,2023-07-21,12300194,34.4
544,330012233795,942,2023-07-21,12300194,34.4
544,330012233811,999,2023-07-21,12300194,34.4
544,330012233543,1286,2023-07-21,12300194,34.4
544,330012233465,904,2023-07-21,12300194,34.4
544,330012233700,288,2023-07-21,12300194,34.4
522,330012233755,1075,2023-07-22,12300223,2.6666666666666665
522,330012233512,409,2023-07-22,12300223,2.6666666666666665
522,330012233622,1002,2023-07-22,12300223,2.6666666666666665
522,330012233700,320,2023-07-22,12300223,2.6666666666666665
522,330012233736,1930,2023-07-22,12300223,2.6666666666666665
522,330012233545,737,2023-07-22,12300223,2.6666666666666665
522,330012233785,302,2023-07-22,12300223,2.6666666666666665
522,330012233633,256,2023-07-22,12300223,2.6666666666666665
522,330012233571,262,2023-07-22,12300223,2.6666666666666665
522,330012233617,1058,2023-07-22,12300223,2.6666666666666665
533,330012233715,472,2023-07-22,12300228,24.0
522,330012233628,17,2023-07-22,12300223,2.6666666666666665
522,330012233705,906,2023-07-22,12300223,2.6666666666666665
522,330012233717,1363,2023-07-22,12300223,2.6666666666666665
522,330012233795,366,2023-07-22,12300223,2.6666666666666665
533,330012233675,450,2023-07-22,12300228,24.0
544,330012233460,656,2023-07-23,1230049,110.0
544,330012233506,1170,2023-07-23,1230049,110.0
544,330012233483,557,2023-07-23,1230049,110.0
544,330012233531,214,2023-07-23,1230049,110.0
544,330012233430,950,2023-07-23,1230049,110.0
544,330012233427,1151,2023-07-23,1230049,110.0
544,330012233557,1347,2023-07-23,1230049,110.0
544,330012233615,912,2023-07-23,1230049,110.0
544,330012233530,133,2023-07-23,1230049,110.0
544,330012233447,2225,2023-07-23,1230049,110.0
544,330012233597,2327,2023-07-23,1230049,110.0
544,330012233511,864,2023-07-23,1230049,110.0
544,330012233512,1799,2023-07-23,1230049,110.0
511,330012233558,586,2023-07-25,123008,73.0
511,330012233609,781,2023-07-25,123008,73.0
511,330012233432,334,2023-07-25,123008,73.0
511,330012233617,136,2023-07-25,123008,73.0
511,330012233451,576,2023-07-27,12300190,82.0
511,330012233501,572,2023-07-27,12300190,82.0
511,330012233428,648,2023-07-27,12300190,82.0
511,330012233447,546,2023-07-27,12300190,82.0
544,330012233495,1029,2023-07-27,12300165,65.0
511,330012233520,209,2023-07-27,12300190,82.0
511,330012233453,1754,2023-07-27,12300190,82.0
511,330012233474,235,2023-07-27,12300190,82.0
544,330012233538,1920,2023-07-27,12300165,65.0
511,330012233498,1704,2023-07-27,12300190,82.0
511,330012233482,1316,2023-07-27,12300190,82.0
544,330012233441,1751,2023-07-27,12300165,65.0
511,330012233452,349,2023-07-27,12300190,82.0
544,330012233414,898,2023-07-27,12300165,65.0
544,330012233472,196,2023-07-27,12300165,65.0
544,330012233530,1249,2023-07-27,12300165,65.0
544,330012233483,864,2023-07-27,12300165,65.0
544,330012233475,612,2023-07-27,12300165,65.0
544,330012233487,201,2023-07-27,12300165,65.0
555,330012233495,1642,2023-07-28,12300102,4.5
555,330012233503,478,2023-07-28,12300102,4.5
555,330012233444,2602,2023-07-28,12300102,4.5
555,330012233494,351,2023-07-28,12300102,4.5
555,330012233619,258,2023-07-30,123002,66.66666666666667
555,330012233414,890,2023-07-30,123002,66.66666666666667
555,330012233420,727,2023-07-30,123002,66.66666666666667
555,330012233423,304,2023-07-30,123002,66.66666666666667
555,330012233424,217,2023-07-30,123002,66.66666666666667
555,330012233421,1529,2023-07-30,123002,66.66666666666667
522,330012233845,1188,2023-07-31,12300119,141.0
522,330012233638,1625,2023-07-31,12300119,141.0
522,330012233415,186,2023-07-31,12300119,141.0
522,330012233909,367,2023-07-31,12300119,141.0
522,330012233736,521,2023-07-31,12300119,141.0
522,330012233477,1065,2023-07-31,12300119,141.0
522,330012233641,1491,2023-07-31,12300119,141.0
544,330012233720,2589,2023-08-01,1230033,63.0
544,330012233985,2102,2023-08-01,1230033,63.0
544,330012233716,483,2023-08-01,1230033,63.0
544,330012233467,1184,2023-08-01,1230033,63.0
544,330012233971,470,2023-08-01,1230033,63.0
544,330012233959,2092,2023-08-01,1230033,63.0
544,330012233647,578,2023-08-01,1230033,63.0
544,330012233921,623,2023-08-01,1230033,63.0
