Артикул продукции,Продукция,Артикул материала,Материал,Цех_511,Цех_522,Цех_533,Цех_544,Цех_555
11,1466,107,9.6,True,False,False,False,False
11,1466,81,24.5,True,False,False,False,False
300,302,107,9.6,True,False,False,False,False
207,154,81,24.5,True,False,False,False,False
207,154,107,9.6,True,False,False,False,False
75,1104,81,24.5,True,False,False,False,False
75,1104,107,9.6,True,False,False,False,False
576,1108,81,24.5,True,False,False,False,False
576,1108,107,9.6,True,False,False,False,False
576,568,81,24.5,True,False,False,False,False
576,568,107,9.6,True,False,False,False,False
300,302,81,24.5,True,False,False,False,False
364,729,99,28.8,False,False,False,True,False
202,328,92,3.0,False,True,False,False,False
428,2378,99,28.8,False,False,False,True,False
227,224,92,3.0,False,True,False,False,False
155,2628,92,3.0,False,True,False,False,False
217,131,92,3.0,False,True,False,False,False
160,2793,92,3.0,False,True,False,False,False
303,208,99,28.8,False,False,False,True,False
158,989,99,28.8,False,False,False,True,False
200,251,92,3.0,False,True,False,False,False
22,1652,92,3.0,False,True,False,False,False
359,561,92,3.0,False,True,False,False,False
238,1461,92,3.0,False,True,False,False,False
375,2261,99,28.8,False,False,False,True,False
315,1951,92,3.0,False,True,False,False,False
396,2248,99,28.8,False,False,False,True,False
45,416,92,3.0,False,True,False,False,False
225,1839,92,3.0,False,True,False,False,False
79,2731,99,28.8,False,False,False,True,False
265,236,99,28.8,False,False,False,True,False
305,582,226,140.0,False,False,True,False,False
137,775,252,34.8,False,False,False,True,False
111,114,226,140.0,False,False,True,False,False
80,989,252,34.8,False,False,False,True,False
299,1015,252,34.8,False,False,False,True,False
153,1422,252,34.8,False,False,False,True,False
162,214,252,34.8,False,False,False,True,False
368,1667,226,140.0,False,False,True,False,False
282,1496,226,140.0,False,False,True,False,False
289,72,252,34.8,False,False,False,True,False
319,941,252,34.8,False,False,False,True,False
148,1377,252,34.8,False,False,False,True,False
84,1054,226,140.0,False,False,True,False,False
90,1636,185,32.5,False,False,False,False,True
57,473,8,118.66666666666669,False,False,False,False,True
57,473,185,32.5,False,False,False,False,True
283,649,167,35.0,False,False,True,False,False
211,65,8,118.66666666666669,False,False,False,False,True
211,65,185,32.5,False,False,False,False,True
229,802,8,118.66666666666669,False,False,False,False,True
229,802,185,32.5,False,False,False,False,True
34,728,8,118.66666666666669,False,False,False,False,True
218,1730,185,32.5,False,False,False,False,True
218,1730,8,118.66666666666669,False,False,False,False,True
90,1636,8,118.66666666666669,False,False,False,False,True
192,1142,167,35.0,False,False,True,False,False
184,599,8,118.66666666666669,False,False,False,False,True
184,599,185,32.5,False,False,False,False,True
164,431,8,118.66666666666669,False,False,False,False,True
164,431,185,32.5,False,False,False,False,True
315,359,8,118.66666666666669,False,False,False,False,True
315,359,185,32.5,False,False,False,False,True
34,728,185,32.5,False,False,False,False,True
313,138,185,32.5,False,False,False,False,True
266,571,185,32.5,False,False,False,False,True
331,825,167,35.0,False,False,True,False,False
152,394,8,118.66666666666669,False,False,False,False,True
152,394,185,32.5,False,False,False,False,True
94,131,8,118.66666666666669,False,False,False,False,True
94,131,185,32.5,False,False,False,False,True
236,1229,8,118.66666666666669,False,False,False,False,True
236,1229,185,32.5,False,False,False,False,True
151,962,8,118.66666666666669,False,False,False,False,True
151,962,185,32.5,False,False,False,False,True
241,629,167,35.0,False,False,True,False,False
39,650,167,35.0,False,False,True,False,False
217,754,167,35.0,False,False,True,False,False
174,532,167,35.0,False,False,True,False,False
303,1674,167,35.0,False,False,True,False,False
208,568,167,35.0,False,False,True,False,False
199,2343,167,35.0,False,False,True,False,False
291,235,8,118.66666666666669,False,False,False,False,True
291,235,185,32.5,False,False,False,False,True
89,663,8,118.66666666666669,False,False,False,False,True
89,663,185,32.5,False,False,False,False,True
266,571,8,118.66666666666669,False,False,False,False,True
313,138,8,118.66666666666669,False,False,False,False,True
107,569,216,243.0,False,False,True,False,False
106,2296,216,243.0,False,False,True,False,False
207,384,216,243.0,False,False,True,False,False
81,997,216,243.0,False,False,True,False,False
54,2177,216,243.0,False,False,True,False,False
135,398,216,243.0,False,False,True,False,False
58,585,225,123.0,False,False,False,True,False
166,201,225,123.0,False,False,False,True,False
33,181,225,123.0,False,False,False,True,False
180,340,225,123.0,False,False,False,True,False
202,1571,225,123.0,False,False,False,True,False
161,957,225,123.0,False,False,False,True,False
111,214,225,123.0,False,False,False,True,False
17,394,225,123.0,False,False,False,True,False
123,627,225,123.0,False,False,False,True,False
52,216,225,123.0,False,False,False,True,False
231,1585,225,123.0,False,False,False,True,False
39,2202,225,123.0,False,False,False,True,False
182,306,225,123.0,False,False,False,True,False
173,920,225,123.0,False,False,False,True,False
0,216,71,33.0,False,False,False,True,False
100,236,71,33.0,False,False,False,True,False
20,815,71,33.0,False,False,False,True,False
27,720,71,33.0,False,False,False,True,False
6,706,71,33.0,False,False,False,True,False
46,778,71,33.0,False,False,False,True,False
140,212,71,33.0,False,False,False,True,False
12,326,71,33.0,False,False,False,True,False
132,1939,71,33.0,False,False,False,True,False
22,1994,71,33.0,False,False,False,True,False
98,1951,238,70.0,True,False,False,False,False
61,327,270,78.75,False,False,False,False,True
66,1799,270,78.75,False,False,False,False,True
87,388,238,70.0,True,False,False,False,False
41,304,270,78.75,False,False,False,False,True
35,1334,270,78.75,False,False,False,False,True
77,382,238,70.0,True,False,False,False,False
53,1445,238,70.0,True,False,False,False,False
47,585,270,78.75,False,False,False,False,True
114,1217,270,78.75,False,False,False,False,True
19,1427,270,78.75,False,False,False,False,True
10,382,281,64.0,False,True,False,False,False
14,1163,281,64.0,False,True,False,False,False
14,1163,202,83.0,False,True,False,False,False
11,856,281,64.0,False,True,False,False,False
11,856,202,83.0,False,True,False,False,False
27,1321,281,64.0,False,True,False,False,False
27,1321,202,83.0,False,True,False,False,False
2,758,281,64.0,False,True,False,False,False
2,758,202,83.0,False,True,False,False,False
10,382,202,83.0,False,True,False,False,False
24,174,202,83.0,False,True,False,False,False
42,1561,202,83.0,False,True,False,False,False
11,712,281,64.0,False,True,False,False,False
8,262,202,83.0,False,True,False,False,False
8,262,281,64.0,False,True,False,False,False
10,821,202,83.0,False,True,False,False,False
42,1561,281,64.0,False,True,False,False,False
2,737,202,83.0,False,True,False,False,False
24,174,281,64.0,False,True,False,False,False
10,821,281,64.0,False,True,False,False,False
2,737,281,64.0,False,True,False,False,False
11,712,202,83.0,False,True,False,False,False
457,477,224,42.0,False,False,True,False,False
350,1482,13,56.0,False,False,False,True,False
360,1244,13,56.0,False,False,False,True,False
384,1898,224,42.0,False,False,True,False,False
394,334,224,42.0,False,False,True,False,False
655,151,224,42.0,False,False,True,False,False
510,360,13,56.0,False,False,False,True,False
40,1236,224,42.0,False,False,True,False,False
393,697,13,56.0,False,False,False,True,False
284,2243,224,42.0,False,False,True,False,False
355,2062,13,56.0,False,False,False,True,False
649,722,224,42.0,False,False,True,False,False
7,810,13,56.0,False,False,False,True,False
528,275,13,56.0,False,False,False,True,False
0,662,13,56.0,False,False,False,True,False
0,1988,13,56.0,False,False,False,True,False
0,1151,224,42.0,False,False,True,False,False
3,1110,13,56.0,False,False,False,True,False
78,518,13,56.0,False,False,False,True,False
387,459,95,36.0,False,False,True,False,False
457,643,171,95.0,False,False,True,False,False
457,643,95,36.0,False,False,True,False,False
239,493,171,95.0,False,False,True,False,False
95,99,132,75.0,False,False,False,True,False
95,99,157,37.5,False,False,False,True,False
387,459,171,95.0,False,False,True,False,False
239,493,95,36.0,False,False,True,False,False
95,99,20,37.5,False,False,False,True,False
439,809,157,37.5,False,False,False,True,False
65,290,95,36.0,False,False,True,False,False
439,809,20,37.5,False,False,False,True,False
384,704,95,36.0,False,False,True,False,False
384,704,171,95.0,False,False,True,False,False
65,290,171,95.0,False,False,True,False,False
493,305,157,37.5,False,False,False,True,False
493,305,132,75.0,False,False,False,True,False
493,305,20,37.5,False,False,False,True,False
337,828,171,95.0,False,False,True,False,False
438,2798,171,95.0,False,False,True,False,False
439,809,132,75.0,False,False,False,True,False
337,828,95,36.0,False,False,True,False,False
457,873,20,37.5,False,False,False,True,False
457,873,132,75.0,False,False,False,True,False
438,2798,95,36.0,False,False,True,False,False
286,375,157,37.5,False,False,False,True,False
286,375,132,75.0,False,False,False,True,False
286,375,20,37.5,False,False,False,True,False
140,1351,95,36.0,False,False,True,False,False
140,1351,171,95.0,False,False,True,False,False
39,2099,95,36.0,False,False,True,False,False
39,2099,171,95.0,False,False,True,False,False
87,401,95,36.0,False,False,True,False,False
87,401,171,95.0,False,False,True,False,False
57,125,95,36.0,False,False,True,False,False
100,1541,171,95.0,False,False,True,False,False
626,1185,95,36.0,False,False,True,False,False
626,1185,171,95.0,False,False,True,False,False
612,2377,157,37.5,False,False,False,True,False
612,2377,132,75.0,False,False,False,True,False
612,2377,20,37.5,False,False,False,True,False
475,1209,95,36.0,False,False,True,False,False
475,1209,171,95.0,False,False,True,False,False
100,1541,95,36.0,False,False,True,False,False
457,873,157,37.5,False,False,False,True,False
57,125,171,95.0,False,False,True,False,False
429,1136,127,0.2,True,False,False,False,False
294,567,22,91.0,False,False,True,False,False
518,1310,127,0.2,True,False,False,False,False
417,786,127,0.2,True,False,False,False,False
509,1120,22,91.0,False,False,True,False,False
178,1369,22,91.0,False,False,True,False,False
17,54,22,91.0,False,False,True,False,False
330,331,127,0.2,True,False,False,False,False
234,1586,22,91.0,False,False,True,False,False
293,1592,127,0.2,True,False,False,False,False
204,525,127,0.2,True,False,False,False,False
121,579,22,91.0,False,False,True,False,False
1,814,161,28.0,False,False,False,False,True
409,1131,256,57.6,False,False,False,False,True
409,1131,161,28.0,False,False,False,False,True
338,83,256,57.6,False,False,False,False,True
338,83,161,28.0,False,False,False,False,True
171,1157,256,57.6,False,False,False,False,True
171,1157,161,28.0,False,False,False,False,True
444,2306,256,57.6,False,False,False,False,True
444,2306,161,28.0,False,False,False,False,True
1,814,256,57.6,False,False,False,False,True
365,224,256,57.6,False,False,False,False,True
230,276,256,57.6,False,False,False,False,True
230,276,161,28.0,False,False,False,False,True
373,1414,256,57.6,False,False,False,False,True
373,1414,161,28.0,False,False,False,False,True
280,1770,256,57.6,False,False,False,False,True
280,1770,161,28.0,False,False,False,False,True
95,95,256,57.6,False,False,False,False,True
95,95,161,28.0,False,False,False,False,True
93,415,256,57.6,False,False,False,False,True
93,415,161,28.0,False,False,False,False,True
365,224,161,28.0,False,False,False,False,True
10,1442,128,29.0,False,True,False,False,False
206,237,9,37.0,True,False,False,False,False
256,1315,9,37.0,True,False,False,False,False
315,542,128,29.0,False,True,False,False,False
22,703,128,29.0,False,True,False,False,False
59,643,9,37.0,True,False,False,False,False
66,1798,128,29.0,False,True,False,False,False
173,234,128,29.0,False,True,False,False,False
327,266,128,29.0,False,True,False,False,False
228,1516,9,37.0,True,False,False,False,False
200,438,9,37.0,True,False,False,False,False
296,1734,9,37.0,True,False,False,False,False
173,816,128,29.0,False,True,False,False,False
241,587,9,37.0,True,False,False,False,False
198,853,128,29.0,False,True,False,False,False
40,522,128,29.0,False,True,False,False,False
315,2021,9,37.0,True,False,False,False,False
210,99,128,29.0,False,True,False,False,False
127,1323,128,29.0,False,True,False,False,False
193,182,9,37.0,True,False,False,False,False
308,115,9,37.0,True,False,False,False,False
162,1102,128,29.0,False,True,False,False,False
342,207,9,37.0,True,False,False,False,False
2,1146,9,37.0,True,False,False,False,False
296,89,9,37.0,True,False,False,False,False
144,104,201,12.0,False,False,True,False,False
145,695,0,49.0,True,False,False,False,False
68,1954,201,12.0,False,False,True,False,False
191,2064,201,12.0,False,False,True,False,False
23,215,0,49.0,True,False,False,False,False
13,243,201,12.0,False,False,True,False,False
130,609,201,12.0,False,False,True,False,False
124,305,201,12.0,False,False,True,False,False
165,931,201,12.0,False,False,True,False,False
110,1556,0,49.0,True,False,False,False,False
249,836,201,12.0,False,False,True,False,False
252,1610,201,12.0,False,False,True,False,False
87,383,201,12.0,False,False,True,False,False
